site,date,title,extractedData,linkToArchive,linkToExtractedText
www.fnac.pt,20181013,Apple iPhone 8 - 256GB - (Product) Red - Edição Especial,['768\xa0€'],https://arquivo.pt/wayback/20181013205135mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20181013205135
www.fnac.pt,20181013,Apple iPhone 8 Plus - 256GB - (Product) Red - Edição Especial,['888\xa0€'],https://arquivo.pt/wayback/20181013205135mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20181013205135
www.fnac.pt,20180719,Apple iPhone 8 - 64GB - Cinzento Sideral,"['829,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 64GB - (Product) Red - Edição Especial,['665\xa0€'],https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 64GB - Dourado,"['829,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 64GB - (Product) Red - Edição Especial,['781\xa0€'],https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 64GB - Prateado,"['829,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 64GB - Cinzento Sideral,"['939,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 64GB - Dourado,"['939,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 64GB - Prateado,"['939,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 256GB - Cinzento Sideral,"['842,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 256GB - Dourado,"['1\xa0119,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 256GB - Cinzento Sideral,"['1\xa0119,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 256GB - Prateado,"['1\xa0138,40\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 Plus - 256GB - (Product) Red - Edição Especial,['1\xa0186\xa0€'],https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 256GB - (Product) Red - Edição Especial,"['1\xa0009,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 256GB - Prateado,"['1\xa0009,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20180719,Apple iPhone 8 - 256GB - Dourado,"['1\xa0009,99\xa0€']",https://arquivo.pt/wayback/20180719171532mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-8-8-Plus/n1219205,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-8-8-Plus%2Fn1219205%2F20180719171532
www.fnac.pt,20181013,Apple iPhone X - 256GB - Cinzento Sideral,"['1\xa0229,99\xa0€']",https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X - 256GB - Prateado,"['1\xa0229,99\xa0€']",https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X - 64GB - Cinzento Sideral,"['1\xa0059,99\xa0€']",https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X - 64GB - Prateado,"['1\xa0059,99\xa0€']",https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X - 64GB - Prateado,"['1\xa0029,99\xa0€', '1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X - 64GB - Cinzento Sideral,"['993,10\xa0€']",https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X 64GB Prateado,['910\xa0€'],https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X 256GB Cinzento,['1\xa0060\xa0€'],https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X 64GB Cinzento,['910\xa0€'],https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20181013,Apple iPhone X 256GB Prateado,['1\xa0060\xa0€'],https://arquivo.pt/wayback/20181013205126mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20181013205126
www.fnac.pt,20190423,Apple iPhone XR - 64GB - Preto,"['879,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 64GB - Branco,"['879,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 64GB - Amarelo,"['879,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 128GB - Preto,"['939,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 256GB - Preto,"['1\xa0049,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 128GB - Branco,"['939,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 128GB - Azul,"['939,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 64GB - Azul,"['879,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 64GB - Coral,"['879,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 64GB - (Product) Red,"['879,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 128GB - Amarelo,"['939,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 256GB - Coral,"['1\xa0049,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 256GB - Branco,"['1\xa0049,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 128GB - Coral,"['939,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 256GB - Azul,"['1\xa0049,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 256GB - Amarelo,"['1\xa0049,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 256GB - (Product) Red,"['979,99\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR - 128GB - (Product) Red,"['846,87\xa0€']",https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR 128GB Vermelho,['796\xa0€'],https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20190423,Apple iPhone XR 64GB Coral,['738\xa0€'],https://arquivo.pt/wayback/20190423012320mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%2F20190423012320
www.fnac.pt,20180719,Apple iPhone X - 64GB - Prateado,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X - 64GB - Cinzento Sideral,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X - 256GB - Cinzento Sideral,"['1\xa0359,99\xa0€']",https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X - 64GB - Cinzento Sideral,"['1\xa0179,99\xa0€']",https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X - 256GB - Prateado,"['1\xa0102,50\xa0€']",https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X - 64GB - Prateado,['1\xa0009\xa0€'],https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X 64GB Cinzento,['1\xa0009\xa0€'],https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X 256GB Cinzento,['1\xa0199\xa0€'],https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X 256GB Prateado,"['1\xa0148,90\xa0€']",https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20180719,Apple iPhone X 64GB Prateado,['999\xa0€'],https://arquivo.pt/wayback/20180719171516mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-X/n1219793,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-X%2Fn1219793%2F20180719171516
www.fnac.pt,20190423,Apple iPhone XR 64GB Azul,"['896,30\xa0€']",https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 64GB Amarelo,"['893,50\xa0€']",https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 64GB Preto,['770\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 256GB Azul,['839\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 128GB Azul,['802\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 256GB Coral,['940\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 128GB Amarelo,['797\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 256GB Vermelho,"['1\xa0060,70\xa0€']",https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 256GB Preto,"['1\xa0155,69\xa0€']",https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 128GB Preto,['807\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 256GB Branco,"['1\xa0060,70\xa0€']",https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 128GB Branco,['810\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 64GB Vermelho,['769\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 64GB Amarelo,['747\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
www.fnac.pt,20190423,Apple iPhone XR 64GB Azul,['747\xa0€'],https://arquivo.pt/wayback/20190423012324mp_/https://www.fnac.pt/Apple-iPhone/Apple-iPhone-XR/n1296364?PageIndex=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.fnac.pt%2FApple-iPhone%2FApple-iPhone-XR%2Fn1296364%3FPageIndex%3D2%2F20190423012324
