site,model,periodo,title,originalURL,linkToArchive,tstamp,contentLength,digest,mimeType,encoding,date,linkToScreenshot,linkToNoFrame,linkToExtractedText,linkToMetadata,linkToOriginalFile,snippet,fileName,collection,offset
www.elcorteingles.pt,huawei p8,2016-2020,Smartphone Huawei P8 Lite 2017 16 Gb Gold Â· Tecnologia Â· El Corte InglÃ©s,http://www.elcorteingles.pt/tecnologia/A22229266-smartphone-huawei-p8-lite-2017-16-gb-gold/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/wayback/20170817131138/http://www.elcorteingles.pt/tecnologia/A22229266-smartphone-huawei-p8-lite-2017-16-gb-gold/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,20170817131138,114885,ea9b3c4755498adecc4d528d7c5a9765,text/html,iso-8859-1,1502975498,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20170817131138%2Fhttp%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229266-smartphone-huawei-p8-lite-2017-16-gb-gold%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo,https://arquivo.pt/noFrame/replay/20170817131138/http://www.elcorteingles.pt/tecnologia/A22229266-smartphone-huawei-p8-lite-2017-16-gb-gold/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/textextracted?m=http%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229266-smartphone-huawei-p8-lite-2017-16-gb-gold%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20170817131138,https://arquivo.pt/textsearch?metadata=http%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229266-smartphone-huawei-p8-lite-2017-16-gb-gold%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20170817131138,https://arquivo.pt/noFrame/replay/20170817131138id_/http://www.elcorteingles.pt/tecnologia/A22229266-smartphone-huawei-p8-lite-2017-16-gb-gold/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,"Smartphone <em>Huawei</em> <em>P8</em> Lite 2017 16 Gb Gold &Acirc;&middot; Tecnologia &Acirc;&middot; El Corte Ingl&Atilde;&copy;s ACEITAR VOLTAR DESCUBRA<span class=""ellipsis""> ... </span> Baterias e Pilhas Outros Acess&Atilde;&sup3;rios &Atilde;&#129;lbuns Trip&Atilde;&copy;s Papel Fotogr&Atilde;&iexcl;fico Smartphone <em>Huawei</em> <em>P8</em> Lite 2017 16 Gb Gold Tecnologia Telecomunica&Atilde;&sect;&Atilde;&micro;es Smartphones Smartphone <em>Huawei</em> <em>P8</em> Lite 2017 16 Gb Gold<span class=""ellipsis""> ... </span>",IAH-20170817130807-65572-p81.arquivo.pt,AWP24,16157936
www.elcorteingles.pt,huawei p20,2016-2020,"Smartphone Huawei P20, 5.8"", 128 GB - Preto Â· Tecnologia Â· El Corte InglÃ©s",https://www.elcorteingles.pt/tecnologia/A26031189-smartphone-huawei-p20-58-128-gb-preto/,https://arquivo.pt/wayback/20180503220206/https://www.elcorteingles.pt/tecnologia/A26031189-smartphone-huawei-p20-58-128-gb-preto/,20180503220206,163208,e84ab6dead334aa66aef46df7bb5fea2,text/html,iso-8859-1,1525384926,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20180503220206%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA26031189-smartphone-huawei-p20-58-128-gb-preto%2F,https://arquivo.pt/noFrame/replay/20180503220206/https://www.elcorteingles.pt/tecnologia/A26031189-smartphone-huawei-p20-58-128-gb-preto/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA26031189-smartphone-huawei-p20-58-128-gb-preto%2F%2F20180503220206,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA26031189-smartphone-huawei-p20-58-128-gb-preto%2F%2F20180503220206,https://arquivo.pt/noFrame/replay/20180503220206id_/https://www.elcorteingles.pt/tecnologia/A26031189-smartphone-huawei-p20-58-128-gb-preto/,"Smartphone <em>Huawei</em> <em>P20</em>, 5.8&quot;, 128 GB - Preto &Acirc;&middot; Tecnologia &Acirc;&middot; El Corte Ingl&Atilde;&copy;s ACEITAR VOLTAR<span class=""ellipsis""> ... </span> Plantas Marcas Smartphone <em>Huawei</em> <em>P20</em>, 5.8&quot;, 128 GB - Preto Tecnologia Telecomunica&Atilde;&sect;&Atilde;&micro;es Smartphones Smartphone <em>Huawei</em> <em>P20</em>, 5.8&quot;, 128 GB - Preto Partilhar: Partilhar no Facebook Partilhar no Twitter<span class=""ellipsis""> ... </span>",IAH-20180503212552-111985-p81.arquivo.pt,AWP26,36534013
www.elcorteingles.pt,huawei p20,2016-2020,Smartphone Huawei P20 PRO 128 GB Preto · Tecnologia · El Corte Inglés,https://www.elcorteingles.pt/tecnologia/A25880982-smartphone-huawei-p20-pro-128-gb-preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/wayback/20190422182258/https://www.elcorteingles.pt/tecnologia/A25880982-smartphone-huawei-p20-pro-128-gb-preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,20190422182258,225127,7b6928fee8a2fff3da38bea54fd55dc9,text/html,UTF-8,1555957378,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20190422182258%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25880982-smartphone-huawei-p20-pro-128-gb-preto%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo,https://arquivo.pt/noFrame/replay/20190422182258/https://www.elcorteingles.pt/tecnologia/A25880982-smartphone-huawei-p20-pro-128-gb-preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25880982-smartphone-huawei-p20-pro-128-gb-preto%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20190422182258,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25880982-smartphone-huawei-p20-pro-128-gb-preto%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20190422182258,https://arquivo.pt/noFrame/replay/20190422182258id_/https://www.elcorteingles.pt/tecnologia/A25880982-smartphone-huawei-p20-pro-128-gb-preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,"Smartphone <em>Huawei</em> <em>P20</em> PRO 128 GB Preto &middot; Tecnologia &middot; El Corte Ingl&eacute;s ACEITAR VOLTAR DESCUBRA A<span class=""ellipsis""> ... </span> Smart Animais e Plantas Marcas Smartphone <em>Huawei</em> <em>P20</em> PRO 128 GB Preto Tecnologia Telecomunica&ccedil;&otilde;es Smartphones Smartphone <em>Huawei</em> <em>P20</em> PRO 128 GB Preto Partilhar: Partilhar no Facebook Partilhar no<span class=""ellipsis""> ... </span>",WEB-20190422182236709-p81.arquivo.pt,AWP29,62419201
www.elcorteingles.pt,huawei p30,2016-2020,"Smartphone Huawei P30, 6GB, 128GB - Black · Tecnologia · El Corte Inglés",https://www.elcorteingles.pt/feed/A29907171/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,https://arquivo.pt/wayback/20190906123607/https://www.elcorteingles.pt/feed/A29907171/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,20190906123607,207433,068a71e1a49f022103439f4b9849cdad,text/html,UTF-8,1567773367,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20190906123607%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ffeed%2FA29907171%2F%3Futm_campaign%3Dcatalogo-kuantokusta%26utm_source%3Dkuantokusta%26utm_medium%3Dcomparador,https://arquivo.pt/noFrame/replay/20190906123607/https://www.elcorteingles.pt/feed/A29907171/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ffeed%2FA29907171%2F%3Futm_campaign%3Dcatalogo-kuantokusta%26utm_source%3Dkuantokusta%26utm_medium%3Dcomparador%2F20190906123607,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ffeed%2FA29907171%2F%3Futm_campaign%3Dcatalogo-kuantokusta%26utm_source%3Dkuantokusta%26utm_medium%3Dcomparador%2F20190906123607,https://arquivo.pt/noFrame/replay/20190906123607id_/https://www.elcorteingles.pt/feed/A29907171/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,"Smartphone <em>Huawei</em> <em>P30</em>, 6GB, 128GB - Black &middot; Tecnologia &middot; El Corte Ingl&eacute;s ACEITAR VOLTAR DESCUBRA A<span class=""ellipsis""> ... </span> todo o El Corte Ingl&eacute;s El Corte Ingl&eacute;s Smartphone <em>Huawei</em> <em>P30</em>, 6GB, 128GB - Black Tecnologia Telecomunica&ccedil;&otilde;es Smartphones Smartphone <em>Huawei</em> <em>P30</em>, 6GB, 128GB - Black Partilhar: Partilhar no Facebook<span class=""ellipsis""> ... </span>",WEB-20190906123549300-p83.arquivo.pt,AWP30,46198182
www.elcorteingles.pt,huawei p30,2016-2020,"Smartphone Huawei P30 Pro, 8GB, 128GB - Crystal · Tecnologia · El Corte Inglés",https://www.elcorteingles.pt/feed/A29907173/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,https://arquivo.pt/wayback/20190906123753/https://www.elcorteingles.pt/feed/A29907173/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,20190906123753,207468,ba21a0382fdeb442f57b9c2def21b062,text/html,UTF-8,1567773473,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20190906123753%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ffeed%2FA29907173%2F%3Futm_campaign%3Dcatalogo-kuantokusta%26utm_source%3Dkuantokusta%26utm_medium%3Dcomparador,https://arquivo.pt/noFrame/replay/20190906123753/https://www.elcorteingles.pt/feed/A29907173/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ffeed%2FA29907173%2F%3Futm_campaign%3Dcatalogo-kuantokusta%26utm_source%3Dkuantokusta%26utm_medium%3Dcomparador%2F20190906123753,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ffeed%2FA29907173%2F%3Futm_campaign%3Dcatalogo-kuantokusta%26utm_source%3Dkuantokusta%26utm_medium%3Dcomparador%2F20190906123753,https://arquivo.pt/noFrame/replay/20190906123753id_/https://www.elcorteingles.pt/feed/A29907173/?utm_campaign=catalogo-kuantokusta&utm_source=kuantokusta&utm_medium=comparador,"Smartphone <em>Huawei</em> <em>P30</em> Pro, 8GB, 128GB - Crystal &middot; Tecnologia &middot; El Corte Ingl&eacute;s ACEITAR VOLTAR<span class=""ellipsis""> ... </span> Tecnologia Em todo o El Corte Ingl&eacute;s El Corte Ingl&eacute;s Smartphone <em>Huawei</em> <em>P30</em> Pro, 8GB, 128GB - Crystal Tecnologia Telecomunica&ccedil;&otilde;es Smartphones Smartphone <em>Huawei</em> <em>P30</em> Pro, 8GB, 128GB - Crystal Partilhar<span class=""ellipsis""> ... </span>",WEB-20190906123748234-p83.arquivo.pt,AWP30,20639777
www.elcorteingles.pt,samsung galaxy s8,2016-2020,"Smartphone Samsung Galaxy S8 5,8'' Prateado Â· Tecnologia Â· El Corte InglÃ©s",http://www.elcorteingles.pt/tecnologia/A22229353-smartphone-samsung-galaxy-s8-58-prateado/,https://arquivo.pt/wayback/20170819112727/http://www.elcorteingles.pt/tecnologia/A22229353-smartphone-samsung-galaxy-s8-58-prateado/,20170819112727,116432,2e09621a5298c1a2db2e3ebaaba66d9d,text/html,iso-8859-1,1503142047,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20170819112727%2Fhttp%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229353-smartphone-samsung-galaxy-s8-58-prateado%2F,https://arquivo.pt/noFrame/replay/20170819112727/http://www.elcorteingles.pt/tecnologia/A22229353-smartphone-samsung-galaxy-s8-58-prateado/,https://arquivo.pt/textextracted?m=http%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229353-smartphone-samsung-galaxy-s8-58-prateado%2F%2F20170819112727,https://arquivo.pt/textsearch?metadata=http%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229353-smartphone-samsung-galaxy-s8-58-prateado%2F%2F20170819112727,https://arquivo.pt/noFrame/replay/20170819112727id_/http://www.elcorteingles.pt/tecnologia/A22229353-smartphone-samsung-galaxy-s8-58-prateado/,"Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S8</em> 5,8'' Prateado &Acirc;&middot; Tecnologia &Acirc;&middot; El Corte Ingl&Atilde;&copy;s ACEITAR VOLTAR<span class=""ellipsis""> ... </span> Baterias e Pilhas Outros Acess&Atilde;&sup3;rios &Atilde;&#129;lbuns Trip&Atilde;&copy;s Papel Fotogr&Atilde;&iexcl;fico Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S8</em> 5,8'' Prateado Tecnologia Telecomunica&Atilde;&sect;&Atilde;&micro;es Smartphones Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S8</em> 5,8'' Prateado<span class=""ellipsis""> ... </span>",IAH-20170819110620-67991-p81.arquivo.pt,AWP24,39158430
www.elcorteingles.pt,samsung galaxy s8,2016-2020,"Smartphone Samsung Galaxy S8 Plus 6,2'' - Prateado Â· Tecnologia Â· El Corte InglÃ©s",http://www.elcorteingles.pt/tecnologia/A22229356-smartphone-samsung-galaxy-s8-plus-62-prateado/,https://arquivo.pt/wayback/20171221103352/http://www.elcorteingles.pt/tecnologia/A22229356-smartphone-samsung-galaxy-s8-plus-62-prateado/,20171221103352,140626,659d315cd999c95a88818867f3904a59,text/html,iso-8859-1,1513852432,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20171221103352%2Fhttp%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229356-smartphone-samsung-galaxy-s8-plus-62-prateado%2F,https://arquivo.pt/noFrame/replay/20171221103352/http://www.elcorteingles.pt/tecnologia/A22229356-smartphone-samsung-galaxy-s8-plus-62-prateado/,https://arquivo.pt/textextracted?m=http%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229356-smartphone-samsung-galaxy-s8-plus-62-prateado%2F%2F20171221103352,https://arquivo.pt/textsearch?metadata=http%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA22229356-smartphone-samsung-galaxy-s8-plus-62-prateado%2F%2F20171221103352,https://arquivo.pt/noFrame/replay/20171221103352id_/http://www.elcorteingles.pt/tecnologia/A22229356-smartphone-samsung-galaxy-s8-plus-62-prateado/,"Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S8</em> Plus 6,2'' - Prateado &Acirc;&middot; Tecnologia &Acirc;&middot; El Corte Ingl&Atilde;&copy;s ACEITAR VOLTAR<span class=""ellipsis""> ... </span> Polaroid Fujifilm Marcas Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S8</em> Plus 6,2'' - Prateado Tecnologia Telecomunica&Atilde;&sect;&Atilde;&micro;es Smartphones Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S8</em> Plus 6,2'' - Prateado Partilhar: Partilhar no Facebook<span class=""ellipsis""> ... </span>",IAH-20171221100138-49432-p81.arquivo.pt,AWP25,81170624
www.elcorteingles.pt,samsung galaxy s9,2016-2020,"Smartphone Samsung Galaxy S9, 5.8"", 64 GB - Azul TopÃ¡zio Â· Tecnologia Â· El Corte InglÃ©s",https://www.elcorteingles.pt/tecnologia/A25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio/,https://arquivo.pt/wayback/20180503220421/https://www.elcorteingles.pt/tecnologia/A25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio/,20180503220421,160961,e6d175a6dbbd5f0fd99e4fa262f535f2,text/html,iso-8859-1,1525385061,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20180503220421%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio%2F,https://arquivo.pt/noFrame/replay/20180503220421/https://www.elcorteingles.pt/tecnologia/A25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio%2F%2F20180503220421,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio%2F%2F20180503220421,https://arquivo.pt/noFrame/replay/20180503220421id_/https://www.elcorteingles.pt/tecnologia/A25679663-smartphone-samsung-galaxy-s9-58-64-gb-azul-topazio/,"Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S9</em>, 5.8&quot;, 64 GB - Azul Top&Atilde;&iexcl;zio &Acirc;&middot; Tecnologia &Acirc;&middot; El Corte Ingl&Atilde;&copy;s ACEITAR<span class=""ellipsis""> ... </span> Smart Animais e Plantas Marcas Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S9</em>, 5.8&quot;, 64 GB - Azul Top&Atilde;&iexcl;zio Tecnologia Telecomunica&Atilde;&sect;&Atilde;&micro;es Smartphones Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S9</em>, 5.8&quot;, 64 GB - Azul Top&Atilde;&iexcl;zio Partilhar<span class=""ellipsis""> ... </span>",IAH-20180503210449-111974-p81.arquivo.pt,AWP26,53242641
www.elcorteingles.pt,samsung galaxy s9,2016-2020,"Smartphone Samsung Galaxy S9, 5.8"", 64 GB - Rosa PÃºrpura Â· Tecnologia Â· El Corte InglÃ©s",https://www.elcorteingles.pt/tecnologia/A25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura/,https://arquivo.pt/wayback/20180503220813/https://www.elcorteingles.pt/tecnologia/A25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura/,20180503220813,160961,6949525158f37b947d0b11f84351b859,text/html,iso-8859-1,1525385293,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20180503220813%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura%2F,https://arquivo.pt/noFrame/replay/20180503220813/https://www.elcorteingles.pt/tecnologia/A25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura%2F%2F20180503220813,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura%2F%2F20180503220813,https://arquivo.pt/noFrame/replay/20180503220813id_/https://www.elcorteingles.pt/tecnologia/A25679671-smartphone-samsung-galaxy-s9-58-64-gb-rosa-purpura/,"Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S9</em>, 5.8&quot;, 64 GB - Rosa P&Atilde;&ordm;rpura &Acirc;&middot; Tecnologia &Acirc;&middot; El Corte Ingl&Atilde;&copy;s ACEITAR<span class=""ellipsis""> ... </span> Smart Animais e Plantas Marcas Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S9</em>, 5.8&quot;, 64 GB - Rosa P&Atilde;&ordm;rpura Tecnologia Telecomunica&Atilde;&sect;&Atilde;&micro;es Smartphones Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S9</em>, 5.8&quot;, 64 GB - Rosa P&Atilde;&ordm;rpura Partilhar<span class=""ellipsis""> ... </span>",IAH-20180503214709-112000-p81.arquivo.pt,AWP26,29793944
www.elcorteingles.pt,samsung galaxy s10,2016-2020,"Samsung Galaxy S10+, 128GB, 8GB - Preto · Tecnologia · El Corte Inglés",https://www.elcorteingles.pt/tecnologia/A29629791-samsung-galaxy-s10-128gb-8gb---preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/wayback/20190422182245/https://www.elcorteingles.pt/tecnologia/A29629791-samsung-galaxy-s10-128gb-8gb---preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,20190422182245,228876,59bc8a37fdc98ffc160560738e094238,text/html,UTF-8,1555957365,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20190422182245%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA29629791-samsung-galaxy-s10-128gb-8gb---preto%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo,https://arquivo.pt/noFrame/replay/20190422182245/https://www.elcorteingles.pt/tecnologia/A29629791-samsung-galaxy-s10-128gb-8gb---preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA29629791-samsung-galaxy-s10-128gb-8gb---preto%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20190422182245,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA29629791-samsung-galaxy-s10-128gb-8gb---preto%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20190422182245,https://arquivo.pt/noFrame/replay/20190422182245id_/https://www.elcorteingles.pt/tecnologia/A29629791-samsung-galaxy-s10-128gb-8gb---preto/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,"<em>Samsung</em> <em>Galaxy</em> <em>S10</em>+, 128GB, 8GB - Preto &middot; Tecnologia &middot; El Corte Ingl&eacute;s ACEITAR VOLTAR DESCUBRA A<span class=""ellipsis""> ... </span> Smart Animais e Plantas Marcas <em>Samsung</em> <em>Galaxy</em> <em>S10</em>+, 128GB, 8GB - Preto Tecnologia Telecomunica&ccedil;&otilde;es Smartphones <em>Samsung</em> <em>Galaxy</em> <em>S10</em>+, 128GB, 8GB - Preto Partilhar: Partilhar no Facebook Partilhar no<span class=""ellipsis""> ... </span>",WEB-20190422182236706-p81.arquivo.pt,AWP29,20226328
www.elcorteingles.pt,samsung galaxy s10,2016-2020,"Samsung Galaxy S10 128GB, 8GB - Preto Prisma · Tecnologia · El Corte Inglés",https://www.elcorteingles.pt/tecnologia/A29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/wayback/20190422182226/https://www.elcorteingles.pt/tecnologia/A29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,20190422182226,229045,0222c4297742bf7aa68accafe8a10767,text/html,UTF-8,1555957346,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20190422182226%2Fhttps%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo,https://arquivo.pt/noFrame/replay/20190422182226/https://www.elcorteingles.pt/tecnologia/A29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20190422182226,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.elcorteingles.pt%2Ftecnologia%2FA29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma%2F%3Futm_source%3Dkuantokusta%26utm_medium%3Dcpc%26utm_campaign%3Dcatalogo%2F20190422182226,https://arquivo.pt/noFrame/replay/20190422182226id_/https://www.elcorteingles.pt/tecnologia/A29629780-samsung-galaxy-s10-128gb-8gb---preto-prisma/?utm_source=kuantokusta&utm_medium=cpc&utm_campaign=catalogo,"<em>Samsung</em> <em>Galaxy</em> <em>S10</em> 128GB, 8GB - Preto Prisma &middot; Tecnologia &middot; El Corte Ingl&eacute;s ACEITAR VOLTAR DESCUBRA<span class=""ellipsis""> ... </span> Tomadas Smart Animais e Plantas Marcas <em>Samsung</em> <em>Galaxy</em> <em>S10</em> 128GB, 8GB - Preto Prisma Tecnologia Telecomunica&ccedil;&otilde;es Smartphones <em>Samsung</em> <em>Galaxy</em> <em>S10</em> 128GB, 8GB - Preto Prisma Partilhar: Partilhar no Facebook<span class=""ellipsis""> ... </span>",WEB-20190422182154673-p81.arquivo.pt,AWP29,70605103
