site,data,produto,title,originalURL,linkToArchive,tstamp,contentLength,digest,mimeType,encoding,date,linkToScreenshot,linkToNoFrame,linkToExtractedText,linkToMetadata,linkToOriginalFile,snippet,fileName,collection,offset
www.worten.pt,27-11-2020,Nespresso,Worten Online | Tudo o que precisa em Worten.pt - 24H,https://www.worten.pt/,https://arquivo.pt/wayback/20201127180913/https://www.worten.pt/,20201127180913,561560,c91a6b7e62400cecc6f2ef6763839239,text/html,UTF-8,1606500553,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127180913%2Fhttps%3A%2F%2Fwww.worten.pt%2F,https://arquivo.pt/noFrame/replay/20201127180913/https://www.worten.pt/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.worten.pt%2F%2F20201127180913,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.worten.pt%2F%2F20201127180913,https://arquivo.pt/noFrame/replay/20201127180913id_/https://www.worten.pt/," Adicionado -78% BLACK FRIDAY M&aacute;quina de Caf&eacute; KRUPS <em>Nespresso</em> Essenza XN1108P2 (19 bar - Preto<span class=""ellipsis""> ... </span>",WEB-20201127180900551-p97.arquivo.pt,FAWP4320201127,2269710
www.worten.pt,27-11-2020,Samsung Galaxy S10,"Telemóveis e Smartphones Samsung Galaxy, Fold, Note, e Flip | Worten.pt",https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/samsung,https://arquivo.pt/wayback/20201127181449/https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/samsung,20201127181449,462368,07c042cac2d49ef223e743bb019e03f0,text/html,UTF-8,1606500889,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127181449%2Fhttps%3A%2F%2Fwww.worten.pt%2Ftelemoveis-e-pacotes-tv%2Ftelemoveis-e-smartphones%2Fsamsung,https://arquivo.pt/noFrame/replay/20201127181449/https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/samsung,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.worten.pt%2Ftelemoveis-e-pacotes-tv%2Ftelemoveis-e-smartphones%2Fsamsung%2F20201127181449,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.worten.pt%2Ftelemoveis-e-pacotes-tv%2Ftelemoveis-e-smartphones%2Fsamsung%2F20201127181449,https://arquivo.pt/noFrame/replay/20201127181449id_/https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/samsung,"Telem&oacute;veis e Smartphones <em>Samsung</em> <em>Galaxy</em>, Fold, Note, e Flip | Worten.pt Skip to main content Oops<span class=""ellipsis""> ... </span>) <em>Galaxy</em> S20 Ultra (3) <em>Galaxy</em> S20+ (7) <em>Galaxy</em> S20 (11) <em>Galaxy</em> <em>S10</em>+ (27) <em>Galaxy</em> S10e (14) <em>Galaxy</em> <em>S10</em> Lite (6) <em>Galaxy</em> <em>S10</em> (40) <em>Galaxy</em> S9+ (22) <em>Galaxy</em> S9 (24) <em>Galaxy</em> S8+ (35) <em>Galaxy</em> S8 (40) <em>Galaxy</em> S7 (61<span class=""ellipsis""> ... </span>",WEB-20201127181446907-p97.arquivo.pt,FAWP4320201127,13118699
www.worten.pt,27-11-2020,Redmi Note 9,Telemóveis Xiaomi | Smartphones e Telemóveis em Worten.pt,https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/xiaomi,https://arquivo.pt/wayback/20201127181424/https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/xiaomi,20201127181424,459696,6f05162ba44569db34c3ca2f04518340,text/html,UTF-8,1606500864,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127181424%2Fhttps%3A%2F%2Fwww.worten.pt%2Ftelemoveis-e-pacotes-tv%2Ftelemoveis-e-smartphones%2Fxiaomi,https://arquivo.pt/noFrame/replay/20201127181424/https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/xiaomi,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.worten.pt%2Ftelemoveis-e-pacotes-tv%2Ftelemoveis-e-smartphones%2Fxiaomi%2F20201127181424,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.worten.pt%2Ftelemoveis-e-pacotes-tv%2Ftelemoveis-e-smartphones%2Fxiaomi%2F20201127181424,https://arquivo.pt/noFrame/replay/20201127181424id_/https://www.worten.pt/telemoveis-e-pacotes-tv/telemoveis-e-smartphones/xiaomi," a 4 dias &uacute;teis (25) Estado Novo (227) Series <em>Redmi</em> (126) Mi (77) Mi Mix (<em>9</em>) <em>Note</em> (90) Pocophone (1) Modelo <em>Redmi</em> <em>Note</em> <em>9</em> Pro (7) <em>Redmi</em> <em>Note</em> 9S (16) <em>Redmi</em> <em>Note</em> <em>9</em> (7) <em>Redmi</em> <em>Note</em> 8 Pro (17) <em>Redmi</em> <em>Note</em> 8T (<em>9</em>) <em>Redmi</em> <em>Note</em> 8 (7) <em>Redmi</em> <em>Note</em> 7 (<em>9</em>) <em>Redmi</em> <em>Note</em> 5A (1) <em>Redmi</em> <em>Note</em> 5 (3) <em>Redmi</em> 9A (3) <em>Redmi</em> <em>9</em> (15<span class=""ellipsis""> ... </span>",WEB-20201127181409714-p97.arquivo.pt,FAWP4320201127,34017647
www.worten.pt,27-11-2020,Redmi Note 9,Worten Online | Tudo o que precisa em Worten.pt - 24H,https://www.worten.pt/,https://arquivo.pt/wayback/20201127180913/https://www.worten.pt/,20201127180913,561560,c91a6b7e62400cecc6f2ef6763839239,text/html,UTF-8,1606500553,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127180913%2Fhttps%3A%2F%2Fwww.worten.pt%2F,https://arquivo.pt/noFrame/replay/20201127180913/https://www.worten.pt/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.worten.pt%2F%2F20201127180913,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.worten.pt%2F%2F20201127180913,https://arquivo.pt/noFrame/replay/20201127180913id_/https://www.worten.pt/," Comparar Adicionar Adicionado -27% BLACK FRIDAY Smartphone XIAOMI <em>Redmi</em> <em>Note</em> <em>9</em> Pro (6.67'' - 6 GB - 128<span class=""ellipsis""> ... </span> 9712 XSWR (<em>9</em> kg - 1400 rpm - Branco) A+++ &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; (5) &#8364; 289 , 99 &#8364; 399 , 99 Favoritos Comparar -8<span class=""ellipsis""> ... </span>",WEB-20201127180900551-p97.arquivo.pt,FAWP4320201127,2269710
www.radiopopular.pt,27-11-2020,Nespresso,Radio Popular,https://www.radiopopular.pt/produto/maquina-cafe-capsulas-krups-nespresso-es-1101p1,https://arquivo.pt/wayback/20201127183053/https://www.radiopopular.pt/produto/maquina-cafe-capsulas-krups-nespresso-es-1101p1,20201127183053,525758,91d2ed22eaae526ccf45531bc316967d,text/html,UTF-8,1606501853,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127183053%2Fhttps%3A%2F%2Fwww.radiopopular.pt%2Fproduto%2Fmaquina-cafe-capsulas-krups-nespresso-es-1101p1,https://arquivo.pt/noFrame/replay/20201127183053/https://www.radiopopular.pt/produto/maquina-cafe-capsulas-krups-nespresso-es-1101p1,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.radiopopular.pt%2Fproduto%2Fmaquina-cafe-capsulas-krups-nespresso-es-1101p1%2F20201127183053,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.radiopopular.pt%2Fproduto%2Fmaquina-cafe-capsulas-krups-nespresso-es-1101p1%2F20201127183053,https://arquivo.pt/noFrame/replay/20201127183053id_/https://www.radiopopular.pt/produto/maquina-cafe-capsulas-krups-nespresso-es-1101p1," Moinhos de Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Funcooking M&aacute;quina de Crepes<span class=""ellipsis""> ... </span> Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Voltar M&aacute;quina de Crepes M&aacute;quina de<span class=""ellipsis""> ... </span> Eletrodom&eacute;sticos Cafetaria M&aacute;quinas de Caf&eacute; C&aacute;psula M&Aacute;QUINA CAF&Eacute; C&Aacute;PSULAS KRUPS <em>NESPRESSO</em> XN1101 77<span class=""ellipsis""> ... </span>",WEB-20201127183037261-p97.arquivo.pt,FAWP4320201127,38513469
www.radiopopular.pt,27-11-2020,Nespresso,Radio Popular,https://www.radiopopular.pt/,https://arquivo.pt/wayback/20201127180913/https://www.radiopopular.pt/,20201127180913,589874,25db1e8bee41007c68ba8004422d481c,text/html,UTF-8,1606500553,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127180913%2Fhttps%3A%2F%2Fwww.radiopopular.pt%2F,https://arquivo.pt/noFrame/replay/20201127180913/https://www.radiopopular.pt/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.radiopopular.pt%2F%2F20201127180913,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.radiopopular.pt%2F%2F20201127180913,https://arquivo.pt/noFrame/replay/20201127180913id_/https://www.radiopopular.pt/," Moinhos de Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Funcooking M&aacute;quina de Crepes<span class=""ellipsis""> ... </span> Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Voltar M&aacute;quina de Crepes M&aacute;quina de<span class=""ellipsis""> ... </span> NOVEMBRO BLACK FRIDAY - 23 A 30 NOVEMBRO PRODUTOS EM DESTAQUE 77 M&Aacute;QUINA CAF&Eacute; C&Aacute;PSULAS KRUPS <em>NESPRESSO</em><span class=""ellipsis""> ... </span>",WEB-20201127180900549-p97.arquivo.pt,FAWP4320201127,2699300
www.radiopopular.pt,27-11-2020,Nespresso,Radio Popular,https://www.radiopopular.pt/d/m/Y,https://arquivo.pt/wayback/20201127182924/https://www.radiopopular.pt/d/m/Y,20201127182924,486817,acd9ef75a834eda027b26f239de13290,text/html,UTF-8,1606501764,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127182924%2Fhttps%3A%2F%2Fwww.radiopopular.pt%2Fd%2Fm%2FY,https://arquivo.pt/noFrame/replay/20201127182924/https://www.radiopopular.pt/d/m/Y,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.radiopopular.pt%2Fd%2Fm%2FY%2F20201127182924,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.radiopopular.pt%2Fd%2Fm%2FY%2F20201127182924,https://arquivo.pt/noFrame/replay/20201127182924id_/https://www.radiopopular.pt/d/m/Y," Moinhos de Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Funcooking M&aacute;quina de Crepes<span class=""ellipsis""> ... </span> Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Voltar M&aacute;quina de Crepes M&aacute;quina de<span class=""ellipsis""> ... </span>",WEB-20201127182917969-p97.arquivo.pt,FAWP4320201127,21078395
www.radiopopular.pt,27-11-2020,Nespresso,Radio Popular,https://www.radiopopular.pt/Msxml2.XMLHTTP,https://arquivo.pt/wayback/20201127182954/https://www.radiopopular.pt/Msxml2.XMLHTTP,20201127182954,486828,f72536c953267dd2dd8fbb9c8afcaacd,text/html,UTF-8,1606501794,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127182954%2Fhttps%3A%2F%2Fwww.radiopopular.pt%2FMsxml2.XMLHTTP,https://arquivo.pt/noFrame/replay/20201127182954/https://www.radiopopular.pt/Msxml2.XMLHTTP,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.radiopopular.pt%2FMsxml2.XMLHTTP%2F20201127182954,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.radiopopular.pt%2FMsxml2.XMLHTTP%2F20201127182954,https://arquivo.pt/noFrame/replay/20201127182954id_/https://www.radiopopular.pt/Msxml2.XMLHTTP," Moinhos de Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Funcooking M&aacute;quina de Crepes<span class=""ellipsis""> ... </span> Caf&eacute; Acess&oacute;rios Caf&eacute; e Ch&aacute; Delta Dimobilli <em>Nespresso</em> Dolce Gusto Voltar M&aacute;quina de Crepes M&aacute;quina de<span class=""ellipsis""> ... </span>",WEB-20201127182943600-p97.arquivo.pt,FAWP4320201127,86550366
www.pcdiga.com,27-11-2020,Samsung Galaxy S10,Produtos na categoria Android na loja PCDIGA Online | PCDIGA,https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android,https://arquivo.pt/wayback/20201127225659/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android,20201127225659,866722,752cc0b31fe558f82eb782b9ac770dc2,text/html,UTF-8,1606517819,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127225659%2Fhttps%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android,https://arquivo.pt/noFrame/replay/20201127225659/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%2F20201127225659,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%2F20201127225659,https://arquivo.pt/noFrame/replay/20201127225659id_/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android," Realme X3 SuperZoom Realme 6 Pro Realme 6s Realme 6 Realme 6i Realme 5i Realme C3 <em>Samsung</em> <em>Galaxy</em> Fold 2 <em>Samsung</em> <em>Galaxy</em> Note 20 Ultra <em>Samsung</em> <em>Galaxy</em> Note 20 <em>Samsung</em> <em>Galaxy</em> Note 10+ <em>Samsung</em> <em>Galaxy</em> S20 Ultra <em>Samsung</em> <em>Galaxy</em> S20 FE <em>Samsung</em> <em>Galaxy</em> S20+ <em>Samsung</em> <em>Galaxy</em> S20 <em>Samsung</em> <em>Galaxy</em> <em>S10</em>+ <em>Samsung</em> <em>Galaxy</em> <em>S10</em><span class=""ellipsis""> ... </span>",WEB-20201127225656065-p97.arquivo.pt,FAWP4320201127,52843794
www.pcdiga.com,27-11-2020,Samsung Galaxy S10,Produtos na categoria Android na loja PCDIGA Online | PCDIGA,https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2,https://arquivo.pt/wayback/20201127231625/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2,20201127231625,869348,0536f32c90bf75de328442a2800374b5,text/html,UTF-8,1606518985,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127231625%2Fhttps%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%3Fp%3D2,https://arquivo.pt/noFrame/replay/20201127231625/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%3Fp%3D2%2F20201127231625,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%3Fp%3D2%2F20201127231625,https://arquivo.pt/noFrame/replay/20201127231625id_/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2," Realme X3 SuperZoom Realme 6 Pro Realme 6s Realme 6 Realme 6i Realme 5i Realme C3 <em>Samsung</em> <em>Galaxy</em> Fold 2 <em>Samsung</em> <em>Galaxy</em> Note 20 Ultra <em>Samsung</em> <em>Galaxy</em> Note 20 <em>Samsung</em> <em>Galaxy</em> Note 10+ <em>Samsung</em> <em>Galaxy</em> S20 Ultra <em>Samsung</em> <em>Galaxy</em> S20 FE <em>Samsung</em> <em>Galaxy</em> S20+ <em>Samsung</em> <em>Galaxy</em> S20 <em>Samsung</em> <em>Galaxy</em> <em>S10</em>+ <em>Samsung</em> <em>Galaxy</em> <em>S10</em><span class=""ellipsis""> ... </span>",WEB-20201127231613337-p97.arquivo.pt,FAWP4320201127,89842383
www.pcdiga.com,27-11-2020,Redmi Note 9,Produtos na categoria Android na loja PCDIGA Online | PCDIGA,https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android,https://arquivo.pt/wayback/20201127225659/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android,20201127225659,866722,752cc0b31fe558f82eb782b9ac770dc2,text/html,UTF-8,1606517819,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127225659%2Fhttps%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android,https://arquivo.pt/noFrame/replay/20201127225659/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%2F20201127225659,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%2F20201127225659,https://arquivo.pt/noFrame/replay/20201127225659id_/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android," Xiaomi Poco F2 Pro Xiaomi <em>Redmi</em> <em>Note</em> <em>9</em> Pro Xiaomi <em>Redmi</em> <em>Note</em> 9S Xiaomi <em>Redmi</em> <em>Note</em> <em>9</em> Xiaomi <em>Redmi</em> <em>Note</em> 8 Pro Xiaomi <em>Redmi</em> <em>Note</em> 8T Xiaomi <em>Redmi</em> <em>9</em> Xiaomi <em>Redmi</em> 9C Xiaomi <em>Redmi</em> 9A Xiaomi <em>Redmi</em> 8 Mostrar<span class=""ellipsis""> ... </span> Antimicrobiana Silver Protection+ Xiaomi <em>Redmi</em> <em>Note</em> <em>9</em> Pel&iacute;cula de Protec&ccedil;&atilde;o 3MK Antimicrobiana Silver<span class=""ellipsis""> ... </span>",WEB-20201127225656065-p97.arquivo.pt,FAWP4320201127,52843794
www.pcdiga.com,27-11-2020,Redmi Note 9,Produtos na categoria Android na loja PCDIGA Online | PCDIGA,https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2,https://arquivo.pt/wayback/20201127231625/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2,20201127231625,869348,0536f32c90bf75de328442a2800374b5,text/html,UTF-8,1606518985,https://arquivo.pt/screenshot?url=https%3A%2F%2Farquivo.pt%2FnoFrame%2Freplay%2F20201127231625%2Fhttps%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%3Fp%3D2,https://arquivo.pt/noFrame/replay/20201127231625/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%3Fp%3D2%2F20201127231625,https://arquivo.pt/textsearch?metadata=https%3A%2F%2Fwww.pcdiga.com%2Fcatalogo-pcdiga%2Fmobilidade%2Fsmartphones%2Fsmartphone-android%3Fp%3D2%2F20201127231625,https://arquivo.pt/noFrame/replay/20201127231625id_/https://www.pcdiga.com/catalogo-pcdiga/mobilidade/smartphones/smartphone-android?p=2," Mi 10 Xiaomi Mi 10 Lite Xiaomi Mi <em>Note</em> 10 Xiaomi Mi <em>Note</em> 10 Lite Xiaomi Mi <em>9</em> SE Xiaomi Poco X3 NFC Xiaomi Poco F2 Pro Xiaomi <em>Redmi</em> <em>Note</em> <em>9</em> Pro Xiaomi <em>Redmi</em> <em>Note</em> 9S Xiaomi <em>Redmi</em> <em>Note</em> <em>9</em> Xiaomi <em>Redmi</em> <em>Note</em> 8 Pro Xiaomi <em>Redmi</em> <em>Note</em> 8T Xiaomi <em>Redmi</em> <em>9</em> Xiaomi <em>Redmi</em> 9C Xiaomi <em>Redmi</em> 9A Xiaomi <em>Redmi</em> 8 Mostrar<span class=""ellipsis""> ... </span>",WEB-20201127231613337-p97.arquivo.pt,FAWP4320201127,89842383
